Time,Utilization
1.0131e+06,0
1.01316e+06,0
1.01322e+06,0
1.01328e+06,0
1.01334e+06,0
1.0134e+06,0
1.01346e+06,0
1.01352e+06,0
1.01358e+06,0
1.01364e+06,0
1.0137e+06,0
1.01376e+06,0
1.01382e+06,0
1.01388e+06,0
1.01394e+06,0
1.014e+06,0
1.01406e+06,0
1.01412e+06,0
1.01418e+06,0
1.01424e+06,0
1.0143e+06,0
1.01436e+06,0
1.01442e+06,0
1.01448e+06,0
1.01454e+06,0
1.0146e+06,0
1.01466e+06,0
1.01472e+06,0
1.01478e+06,0
1.01484e+06,0
1.0149e+06,0
1.01496e+06,0
1.01502e+06,0
1.01508e+06,0
1.01514e+06,0
1.0152e+06,0
1.01526e+06,0
1.01532e+06,0
1.01538e+06,0
1.01544e+06,0
1.0155e+06,0
1.01556e+06,0
1.01562e+06,0
1.01568e+06,0
1.01574e+06,0
1.0158e+06,0
1.01586e+06,0
1.01592e+06,0
1.01598e+06,0
1.01604e+06,0
1.0161e+06,0
1.01616e+06,0
1.01622e+06,0
1.01628e+06,0
1.01634e+06,0
1.0164e+06,0
1.01646e+06,0
1.01652e+06,0
1.01658e+06,0
1.01664e+06,0
1.0167e+06,0
1.01676e+06,0
1.01682e+06,0
1.01688e+06,0
1.01694e+06,0
1.017e+06,0
1.01706e+06,0
1.01712e+06,0
1.01718e+06,0
1.01724e+06,0
1.0173e+06,0
1.01736e+06,0
1.01742e+06,0
1.01748e+06,0
1.01754e+06,0
1.0176e+06,0
1.01766e+06,0
1.01772e+06,0
1.01778e+06,0
1.01784e+06,0
1.0179e+06,0
1.01796e+06,0
1.01802e+06,0
1.01808e+06,0
1.01814e+06,0
1.0182e+06,0
1.01826e+06,0
1.01832e+06,0
1.01838e+06,0
1.01844e+06,0
1.0185e+06,0
1.01856e+06,0
1.01862e+06,0
1.01868e+06,0
1.01874e+06,0
1.0188e+06,0
1.01886e+06,0
1.01892e+06,0
1.01898e+06,0
1.01904e+06,0
1.0191e+06,0
1.01916e+06,0
1.01922e+06,0
1.01928e+06,0
1.01934e+06,0
1.0194e+06,0
1.01946e+06,0
1.01952e+06,0
1.01958e+06,0
1.01964e+06,0
1.0197e+06,0
1.01976e+06,0
1.01982e+06,0
1.01988e+06,0
1.01994e+06,0
1.02e+06,0
1.02006e+06,0
1.02012e+06,0
1.02018e+06,0
1.02024e+06,0
1.0203e+06,0
1.02036e+06,0
1.02042e+06,0
1.02048e+06,0
1.02054e+06,0
1.0206e+06,0
1.02066e+06,0
1.02072e+06,0
1.02078e+06,0
1.02084e+06,0
1.0209e+06,0
1.02096e+06,0
1.02102e+06,0
1.02108e+06,0
1.02114e+06,0
1.0212e+06,0
1.02126e+06,0
1.02132e+06,0
1.02138e+06,0
1.02144e+06,0
1.0215e+06,0
1.02156e+06,0
1.02162e+06,0
1.02168e+06,0
1.02174e+06,0
1.0218e+06,0
1.02186e+06,0
1.02192e+06,0
1.02198e+06,0
1.02204e+06,0
1.0221e+06,0
1.02216e+06,0
1.02222e+06,0
1.02228e+06,0
1.02234e+06,0
1.0224e+06,0
1.02246e+06,0
1.02252e+06,0
1.02258e+06,0
1.02264e+06,0
1.0227e+06,0
1.02276e+06,0
1.02282e+06,0
1.02288e+06,0
1.02294e+06,0
1.023e+06,0
1.02306e+06,0
1.02312e+06,0
1.02318e+06,0
1.02324e+06,0
1.0233e+06,0
1.02336e+06,0
1.02342e+06,0
1.02348e+06,0
1.02354e+06,0
1.0236e+06,0
1.02366e+06,0
1.02372e+06,0
1.02378e+06,0
1.02384e+06,0
1.0239e+06,0
1.02396e+06,0
1.02402e+06,0
1.02408e+06,0
1.02414e+06,0
1.0242e+06,0
1.02426e+06,0
1.02432e+06,0
1.02438e+06,0
1.02444e+06,0
1.0245e+06,0
1.02456e+06,0
1.02462e+06,0
1.02468e+06,0
1.02474e+06,0
1.0248e+06,0
1.02486e+06,0
1.02492e+06,0
1.02498e+06,0
1.02504e+06,0
1.0251e+06,0
1.02516e+06,0
1.02522e+06,0
1.02528e+06,0
1.02534e+06,0
1.0254e+06,0
1.02546e+06,0
1.02552e+06,0
1.02558e+06,0
1.02564e+06,0
1.0257e+06,0
1.02576e+06,0
1.02582e+06,0
1.02588e+06,0
1.02594e+06,0
1.026e+06,0
1.02606e+06,0
1.02612e+06,0
1.02618e+06,0
1.02624e+06,0
1.0263e+06,0
1.02636e+06,0
1.02642e+06,0
1.02648e+06,0
1.02654e+06,0
1.0266e+06,0
1.02666e+06,0
1.02672e+06,0
1.02678e+06,0
1.02684e+06,0
1.0269e+06,0
1.02696e+06,0
1.02702e+06,0
1.02708e+06,0
1.02714e+06,0
1.0272e+06,0
1.02726e+06,0
1.02732e+06,0
1.02738e+06,0
1.02744e+06,0
1.0275e+06,0
1.02756e+06,0
1.02762e+06,0
1.02768e+06,0
1.02774e+06,0
1.0278e+06,0
1.02786e+06,0
1.02792e+06,0
1.02798e+06,0
1.02804e+06,0
1.0281e+06,0
1.02816e+06,0
1.02822e+06,0
1.02828e+06,0
1.02834e+06,0
1.0284e+06,0
1.02846e+06,0
1.02852e+06,0
1.02858e+06,0
1.02864e+06,0
1.0287e+06,0
1.02876e+06,0
1.02882e+06,0
1.02888e+06,0
1.02894e+06,0
1.029e+06,0
1.02906e+06,0
1.02912e+06,0
1.02918e+06,0
1.02924e+06,0
1.0293e+06,0
1.02936e+06,0
1.02942e+06,0
1.02948e+06,0
1.02954e+06,0
1.0296e+06,0
1.02966e+06,0
1.02972e+06,0
1.02978e+06,0
1.02984e+06,0
1.0299e+06,0
1.02996e+06,0
1.03002e+06,0
1.03008e+06,0
1.03014e+06,0
1.0302e+06,0
1.03026e+06,0
1.03032e+06,0
1.03038e+06,0
1.03044e+06,0
1.0305e+06,0
1.03056e+06,0
1.03062e+06,0
1.03068e+06,0
1.03074e+06,0
1.0308e+06,0
1.03086e+06,0
1.03092e+06,0
1.03098e+06,0
1.03104e+06,0
1.0311e+06,0
1.03116e+06,0
1.03122e+06,0
1.03128e+06,0
1.03134e+06,0
1.0314e+06,0
1.03146e+06,0
1.03152e+06,0
1.03158e+06,0
1.03164e+06,0
1.0317e+06,0
1.03176e+06,0
1.03182e+06,0
1.03188e+06,0
1.03194e+06,0
1.032e+06,0
1.03206e+06,0
1.03212e+06,0
1.03218e+06,0
1.03224e+06,0
1.0323e+06,0
1.03236e+06,0
1.03242e+06,0
1.03248e+06,0
1.03254e+06,0
1.0326e+06,0
1.03266e+06,0
1.03272e+06,0
1.03278e+06,0
1.03284e+06,0
1.0329e+06,0
1.03296e+06,0
1.03302e+06,0
1.03308e+06,0
1.03314e+06,0
1.0332e+06,0
1.03326e+06,0
1.03332e+06,0
1.03338e+06,0
1.03344e+06,0
1.0335e+06,0
1.03356e+06,0
1.03362e+06,0
1.03368e+06,0
1.03374e+06,0
1.0338e+06,0
1.03386e+06,0
1.03392e+06,0
1.03398e+06,0
1.03404e+06,0
1.0341e+06,0
1.03416e+06,0
1.03422e+06,0
1.03428e+06,0
1.03434e+06,0
1.0344e+06,0
1.03446e+06,0
1.03452e+06,0
1.03458e+06,0
1.03464e+06,0
1.0347e+06,0
1.03476e+06,0
1.03482e+06,0
1.03488e+06,0
1.03494e+06,0
1.035e+06,0
1.03506e+06,0
1.03512e+06,0
1.03518e+06,0
1.03524e+06,0
1.0353e+06,0
1.03536e+06,0
1.03542e+06,0
1.03548e+06,0
1.03554e+06,0
1.0356e+06,0
1.03566e+06,0
1.03572e+06,0
1.03578e+06,0
1.03584e+06,0
1.0359e+06,0
1.03596e+06,0
1.03602e+06,0
1.03608e+06,0
1.03614e+06,0
1.0362e+06,0
1.03626e+06,0
1.03632e+06,0
1.03638e+06,0
1.03644e+06,0
1.0365e+06,0
1.03656e+06,0
1.03662e+06,0
1.03668e+06,0
1.03674e+06,0
1.0368e+06,0
1.03686e+06,0
1.03692e+06,0
1.03698e+06,0
1.03704e+06,0
1.0371e+06,0
1.03716e+06,0
1.03722e+06,0
1.03728e+06,0
1.03734e+06,0
1.0374e+06,0
1.03746e+06,0
1.03752e+06,0
1.03758e+06,0
1.03764e+06,0
1.0377e+06,0
1.03776e+06,0
1.03782e+06,0
1.03788e+06,0
1.03794e+06,0
1.038e+06,0
1.03806e+06,0
1.03812e+06,0
1.03818e+06,0
1.03824e+06,0
1.0383e+06,0
1.03836e+06,0
1.03842e+06,0
1.03848e+06,0
1.03854e+06,0
1.0386e+06,0
1.03866e+06,0
1.03872e+06,0
1.03878e+06,0
1.03884e+06,0
1.0389e+06,0
1.03896e+06,0
1.03902e+06,0
1.03908e+06,0
1.03914e+06,0
1.0392e+06,0
1.03926e+06,0
1.03932e+06,0
1.03938e+06,0
1.03944e+06,0
1.0395e+06,0
1.03956e+06,0
1.03962e+06,0
1.03968e+06,0
1.03974e+06,0
1.0398e+06,0
1.03986e+06,0
1.03992e+06,0
1.03998e+06,0
1.04004e+06,0
1.0401e+06,0
1.04016e+06,0
1.04022e+06,0
1.04028e+06,0
1.04034e+06,0
1.0404e+06,0
1.04046e+06,0
1.04052e+06,0
1.04058e+06,0
1.04064e+06,0
1.0407e+06,0
1.04076e+06,0
1.04082e+06,0
1.04088e+06,0
1.04094e+06,0
1.041e+06,0
1.04106e+06,0
1.04112e+06,0
1.04118e+06,0
1.04124e+06,0
1.0413e+06,0
1.04136e+06,0
1.04142e+06,0
1.04148e+06,0
1.04154e+06,0
1.0416e+06,0
1.04166e+06,0
1.04172e+06,0
1.04178e+06,0
1.04184e+06,0
1.0419e+06,0
1.04196e+06,0
1.04202e+06,0
1.04208e+06,0
1.04214e+06,0
1.0422e+06,0
1.04226e+06,0
1.04232e+06,0
1.04238e+06,0
1.04244e+06,0
1.0425e+06,0
1.04256e+06,0
1.04262e+06,0
1.04268e+06,0
1.04274e+06,0
1.0428e+06,0
1.04286e+06,0
1.04292e+06,0
1.04298e+06,0
1.04304e+06,0
1.0431e+06,0
1.04316e+06,0
1.04322e+06,0
1.04328e+06,0
1.04334e+06,0
1.0434e+06,0
1.04346e+06,0
1.04352e+06,0
1.04358e+06,0
1.04364e+06,0
1.0437e+06,0
1.04376e+06,0
1.04382e+06,0
1.04388e+06,0
1.04394e+06,0
1.044e+06,0
1.04406e+06,0
1.04412e+06,0
1.04418e+06,0
1.04424e+06,0
1.0443e+06,0
1.04436e+06,0
1.04442e+06,0
1.04448e+06,0
1.04454e+06,0
1.0446e+06,0
1.04466e+06,0
1.04472e+06,0
1.04478e+06,0
1.04484e+06,0
1.0449e+06,0
1.04496e+06,0
1.04502e+06,0
1.04508e+06,0
1.04514e+06,0
1.0452e+06,0
1.04526e+06,0
1.04532e+06,0
1.04538e+06,0
1.04544e+06,0
1.0455e+06,0
1.04556e+06,0
1.04562e+06,0
1.04568e+06,0
1.04574e+06,0
1.0458e+06,0
1.04586e+06,0
1.04592e+06,0
1.04598e+06,0
1.04604e+06,0
1.0461e+06,0
1.04616e+06,0
1.04622e+06,0
1.04628e+06,0
1.04634e+06,0
1.0464e+06,0
1.04646e+06,0
1.04652e+06,0
1.04658e+06,0
1.04664e+06,0
1.0467e+06,0
1.04676e+06,0
1.04682e+06,0
1.04688e+06,0
1.04694e+06,0
1.047e+06,0
1.04706e+06,0
1.04712e+06,0
1.04718e+06,0
1.04724e+06,0
1.0473e+06,0
1.04736e+06,0
1.04742e+06,0
1.04748e+06,0
1.04754e+06,0
1.0476e+06,0
1.04766e+06,0
1.04772e+06,0
1.04778e+06,0
1.04784e+06,0
1.0479e+06,0
1.04796e+06,0
1.04802e+06,0
1.04808e+06,0
1.04814e+06,0
1.0482e+06,0
1.04826e+06,0
1.04832e+06,0
1.04838e+06,0
1.04844e+06,0
1.0485e+06,0
1.04856e+06,0
1.04862e+06,0
1.04868e+06,0
1.04874e+06,0
1.0488e+06,0
1.04886e+06,0
1.04892e+06,0
1.04898e+06,0
1.04904e+06,0
1.0491e+06,0
1.04916e+06,0
1.04922e+06,0
1.04928e+06,0
1.04934e+06,0
1.0494e+06,0
1.04946e+06,0
1.04952e+06,0
1.04958e+06,0
1.04964e+06,0
1.0497e+06,0
1.04976e+06,0
1.04982e+06,0
1.04988e+06,0
1.04994e+06,0
1.05e+06,0
1.05006e+06,0
1.05012e+06,0
1.05018e+06,0
1.05024e+06,0
1.0503e+06,0
1.05036e+06,0
1.05042e+06,0
1.05048e+06,0
1.05054e+06,0
1.0506e+06,0
1.05066e+06,0
1.05072e+06,0
1.05078e+06,0
1.05084e+06,0
1.0509e+06,0
1.05096e+06,0
1.05102e+06,0
1.05108e+06,0
1.05114e+06,0
1.0512e+06,0
1.05126e+06,0
1.05132e+06,0
1.05138e+06,0
1.05144e+06,0
1.0515e+06,0
1.05156e+06,0
1.05162e+06,0
1.05168e+06,0
1.05174e+06,0
1.0518e+06,0
1.05186e+06,0
1.05192e+06,0
1.05198e+06,0
1.05204e+06,0
1.0521e+06,0
1.05216e+06,0
1.05222e+06,0
1.05228e+06,0
1.05234e+06,0
1.0524e+06,0
1.05246e+06,0
1.05252e+06,0
1.05258e+06,0
1.05264e+06,0
1.0527e+06,0
1.05276e+06,0
1.05282e+06,0
1.05288e+06,0
1.05294e+06,0
1.053e+06,0
1.05306e+06,0
1.05312e+06,0
1.05318e+06,0
1.05324e+06,0
1.0533e+06,0
1.05336e+06,0
1.05342e+06,0
1.05348e+06,0
1.05354e+06,0
1.0536e+06,0
1.05366e+06,0
1.05372e+06,0
1.05378e+06,0
1.05384e+06,0
1.0539e+06,0
1.05396e+06,0
1.05402e+06,0
1.05408e+06,0
1.05414e+06,0
1.0542e+06,0
1.05426e+06,0
1.05432e+06,0
1.05438e+06,0
1.05444e+06,0
1.0545e+06,0
1.05456e+06,0
1.05462e+06,0
1.05468e+06,0
1.05474e+06,0
1.0548e+06,0
1.05486e+06,0
1.05492e+06,0
1.05498e+06,0
1.05504e+06,0
1.0551e+06,0
1.05516e+06,0
1.05522e+06,0
1.05528e+06,0
1.05534e+06,0
1.0554e+06,0
1.05546e+06,0
1.05552e+06,0
1.05558e+06,0
1.05564e+06,0
1.0557e+06,0
1.05576e+06,0
1.05582e+06,0
1.05588e+06,0
1.05594e+06,0
1.056e+06,0
1.05606e+06,0
1.05612e+06,0
1.05618e+06,0
1.05624e+06,0
1.0563e+06,0
1.05636e+06,0
1.05642e+06,0
1.05648e+06,0
1.05654e+06,0
1.0566e+06,0
1.05666e+06,0
1.05672e+06,0
1.05678e+06,0
1.05684e+06,0
1.0569e+06,0
1.05696e+06,0
1.05702e+06,0
1.05708e+06,0
1.05714e+06,0
1.0572e+06,0
1.05726e+06,0
1.05732e+06,0
1.05738e+06,0
1.05744e+06,0
1.0575e+06,0
1.05756e+06,0
1.05762e+06,0
1.05768e+06,0
1.05774e+06,0
1.0578e+06,0
1.05786e+06,0
1.05792e+06,0
1.05798e+06,0
1.05804e+06,0
1.0581e+06,0
1.05816e+06,0
1.05822e+06,0
1.05828e+06,0
1.05834e+06,0
1.0584e+06,0
1.05846e+06,0
1.05852e+06,0
1.05858e+06,0
1.05864e+06,0
1.0587e+06,0
1.05876e+06,0
1.05882e+06,0
1.05888e+06,0
1.05894e+06,0
1.059e+06,0
1.05906e+06,0
1.05912e+06,0
1.05918e+06,0
1.05924e+06,0
1.0593e+06,0
1.05936e+06,0
1.05942e+06,0
1.05948e+06,0
1.05954e+06,0
1.0596e+06,0
1.05966e+06,0
1.05972e+06,0
1.05978e+06,0
1.05984e+06,0
1.0599e+06,0
1.05996e+06,0
1.06002e+06,0
1.06008e+06,0
1.06014e+06,0
1.0602e+06,0
1.06026e+06,0
1.06032e+06,0
1.06038e+06,0
1.06044e+06,0
1.0605e+06,0
1.06056e+06,0
1.06062e+06,0
1.06068e+06,0
1.06074e+06,0
1.0608e+06,0
1.06086e+06,0
1.06092e+06,0
1.06098e+06,0
1.06104e+06,0
1.0611e+06,0
1.06116e+06,0
1.06122e+06,0
1.06128e+06,0
1.06134e+06,0
1.0614e+06,0
1.06146e+06,0
1.06152e+06,0
1.06158e+06,0
1.06164e+06,0
1.0617e+06,0
1.06176e+06,0
1.06182e+06,0
1.06188e+06,0
1.06194e+06,0
1.062e+06,0
1.06206e+06,0
1.06212e+06,0
1.06218e+06,0
1.06224e+06,0
1.0623e+06,0
1.06236e+06,0
1.06242e+06,0
1.06248e+06,0
1.06254e+06,0
1.0626e+06,0
1.06266e+06,0
1.06272e+06,0
1.06278e+06,0
1.06284e+06,0
1.0629e+06,0
1.06296e+06,0
1.06302e+06,0
1.06308e+06,0
1.06314e+06,0
1.0632e+06,0
1.06326e+06,0
1.06332e+06,0
1.06338e+06,0
1.06344e+06,0
1.0635e+06,0
1.06356e+06,0
1.06362e+06,0
1.06368e+06,0
1.06374e+06,0
1.0638e+06,0
1.06386e+06,0
1.06392e+06,0
1.06398e+06,0
1.06404e+06,0
1.0641e+06,0
1.06416e+06,0
1.06422e+06,0
1.06428e+06,0
1.06434e+06,0
1.0644e+06,0
1.06446e+06,0
1.06452e+06,0
1.06458e+06,0
1.06464e+06,0
1.0647e+06,0
1.06476e+06,0
1.06482e+06,0
1.06488e+06,0
1.06494e+06,0
1.065e+06,0
1.06506e+06,0
1.06512e+06,0
1.06518e+06,0
1.06524e+06,0
1.0653e+06,0
1.06536e+06,0
1.06542e+06,0
1.06548e+06,0
1.06554e+06,0
1.0656e+06,0
1.06566e+06,0
1.06572e+06,0
1.06578e+06,0
1.06584e+06,0
1.0659e+06,0
1.06596e+06,0
1.06602e+06,0
1.06608e+06,0
1.06614e+06,0
1.0662e+06,0
1.06626e+06,0
1.06632e+06,0
1.06638e+06,0
1.06644e+06,0
1.0665e+06,0
1.06656e+06,0
1.06662e+06,0
1.06668e+06,0
1.06674e+06,0
1.0668e+06,0
1.06686e+06,0
1.06692e+06,0
1.06698e+06,0
1.06704e+06,0
1.0671e+06,0
1.06716e+06,0
1.06722e+06,0
1.06728e+06,0
1.06734e+06,0
1.0674e+06,0
1.06746e+06,0
1.06752e+06,0
1.06758e+06,0
1.06764e+06,0
1.0677e+06,0
1.06776e+06,0
1.06782e+06,0
1.06788e+06,0
1.06794e+06,0
1.068e+06,0
1.06806e+06,0
1.06812e+06,0
1.06818e+06,0
1.06824e+06,0
1.0683e+06,0
1.06836e+06,0
1.06842e+06,0
1.06848e+06,0
1.06854e+06,0
1.0686e+06,0
1.06866e+06,0
1.06872e+06,0
1.06878e+06,0
1.06884e+06,0
1.0689e+06,0
1.06896e+06,0
1.06902e+06,0
1.06908e+06,0
1.06914e+06,0
1.0692e+06,0
1.06926e+06,0
1.06932e+06,0
1.06938e+06,0
1.06944e+06,0
1.0695e+06,0
1.06956e+06,0
1.06962e+06,0
1.06968e+06,0
1.06974e+06,0
1.0698e+06,0
1.06986e+06,0
1.06992e+06,0
1.06998e+06,0
1.07004e+06,0
1.0701e+06,0
1.07016e+06,0
1.07022e+06,0
1.07028e+06,0
1.07034e+06,0
1.0704e+06,0
1.07046e+06,0
1.07052e+06,0
1.07058e+06,0
1.07064e+06,0
1.0707e+06,0
1.07076e+06,0
1.07082e+06,0
1.07088e+06,0
1.07094e+06,0
1.071e+06,0
1.07106e+06,0
1.07112e+06,0
1.07118e+06,0
1.07124e+06,0
1.0713e+06,0
1.07136e+06,0
1.07142e+06,0
1.07148e+06,0
1.07154e+06,0
1.0716e+06,0
1.07166e+06,0
1.07172e+06,0
1.07178e+06,0
1.07184e+06,0
1.0719e+06,0
1.07196e+06,0
1.07202e+06,0
1.07208e+06,0
1.07214e+06,0
1.0722e+06,0
1.07226e+06,0
1.07232e+06,0
1.07238e+06,0
1.07244e+06,0
1.0725e+06,0
1.07256e+06,0
1.07262e+06,0
1.07268e+06,0
1.07274e+06,0
1.0728e+06,0
1.07286e+06,0
1.07292e+06,0
1.07298e+06,0
1.07304e+06,0
1.0731e+06,0
1.07316e+06,0
1.07322e+06,0
1.07328e+06,0
1.07334e+06,0
1.0734e+06,0
1.07346e+06,0
1.07352e+06,0
1.07358e+06,0
1.07364e+06,0
1.0737e+06,0
1.07376e+06,0
1.07382e+06,0
1.07388e+06,0
1.07394e+06,0
1.074e+06,0
1.07406e+06,0
1.07412e+06,0
1.07418e+06,0
1.07424e+06,0
1.0743e+06,0
1.07436e+06,0
1.07442e+06,0
1.07448e+06,0
1.07454e+06,0
1.0746e+06,0
1.07466e+06,0
1.07472e+06,0
1.07478e+06,0
1.07484e+06,0
1.0749e+06,0
1.07496e+06,0
1.07502e+06,0
1.07508e+06,0
1.07514e+06,0
1.0752e+06,0
1.07526e+06,0
1.07532e+06,0
1.07538e+06,0
1.07544e+06,0
1.0755e+06,0
1.07556e+06,0
1.07562e+06,0
1.07568e+06,0
1.07574e+06,0
1.0758e+06,0
1.07586e+06,0
1.07592e+06,0
1.07598e+06,0
1.07604e+06,0
1.0761e+06,0
1.07616e+06,0
1.07622e+06,0
1.07628e+06,0
1.07634e+06,0
1.0764e+06,0
1.07646e+06,0
1.07652e+06,0
1.07658e+06,0
1.07664e+06,0
1.0767e+06,0
1.07676e+06,0
1.07682e+06,0
1.07688e+06,0
1.07694e+06,0
1.077e+06,0
1.07706e+06,0
1.07712e+06,0
1.07718e+06,0
1.07724e+06,0
1.0773e+06,0
1.07736e+06,0
1.07742e+06,0
1.07748e+06,0
1.07754e+06,0
1.0776e+06,0
1.07766e+06,0
1.07772e+06,0
1.07778e+06,0
1.07784e+06,0
1.0779e+06,0
1.07796e+06,0
1.07802e+06,0
1.07808e+06,0
1.07814e+06,0
1.0782e+06,0
1.07826e+06,0
1.07832e+06,0
1.07838e+06,0
1.07844e+06,0
1.0785e+06,0
1.07856e+06,0
1.07862e+06,0
1.07868e+06,0
1.07874e+06,0
1.0788e+06,0
1.07886e+06,0
1.07892e+06,0
1.07898e+06,0
1.07904e+06,0
1.0791e+06,0
1.07916e+06,0
1.07922e+06,0
1.07928e+06,0
1.07934e+06,0
1.0794e+06,0
1.07946e+06,0
1.07952e+06,0
1.07958e+06,0
1.07964e+06,0
1.0797e+06,0
1.07976e+06,0
1.07982e+06,0
1.07988e+06,0
1.07994e+06,0
1.08e+06,0
1.08006e+06,0
1.08012e+06,0
1.08018e+06,0
1.08024e+06,0
1.0803e+06,0
1.08036e+06,0
1.08042e+06,0
1.08048e+06,0
1.08054e+06,0
1.0806e+06,0
1.08066e+06,0
1.08072e+06,0
1.08078e+06,0
1.08084e+06,0
1.0809e+06,0
1.08096e+06,0
1.08102e+06,0
1.08108e+06,0
1.08114e+06,0
1.0812e+06,0
1.08126e+06,0
1.08132e+06,0
1.08138e+06,0
1.08144e+06,0
1.0815e+06,0
1.08156e+06,0
1.08162e+06,0
1.08168e+06,0
1.08174e+06,0
1.0818e+06,0
1.08186e+06,0
1.08192e+06,0
1.08198e+06,0
1.08204e+06,0
1.0821e+06,0
1.08216e+06,0
1.08222e+06,0
1.08228e+06,0
1.08234e+06,0
1.0824e+06,0
1.08246e+06,0
1.08252e+06,0
1.08258e+06,0
1.08264e+06,0
1.0827e+06,0
1.08276e+06,0
1.08282e+06,0
1.08288e+06,0
1.08294e+06,0
1.083e+06,0
1.08306e+06,0
1.08312e+06,0
1.08318e+06,0
1.08324e+06,0
1.0833e+06,0
1.08336e+06,0
1.08342e+06,0
1.08348e+06,0
1.08354e+06,0
1.0836e+06,0
1.08366e+06,0
1.08372e+06,0
1.08378e+06,0
1.08384e+06,0
1.0839e+06,0
1.08396e+06,0
1.08402e+06,0
1.08408e+06,0
1.08414e+06,0
1.0842e+06,0
1.08426e+06,0
1.08432e+06,0
1.08438e+06,0
1.08444e+06,0
1.0845e+06,0
1.08456e+06,0
1.08462e+06,0
1.08468e+06,0
1.08474e+06,0
1.0848e+06,0
1.08486e+06,0
1.08492e+06,0
1.08498e+06,0
1.08504e+06,0
1.0851e+06,0
1.08516e+06,0
1.08522e+06,0
1.08528e+06,0
1.08534e+06,0
1.0854e+06,0
1.08546e+06,0
1.08552e+06,0
1.08558e+06,0
1.08564e+06,0
1.0857e+06,0
1.08576e+06,0
1.08582e+06,0
1.08588e+06,0
1.08594e+06,0
1.086e+06,0
1.08606e+06,0
1.08612e+06,0
1.08618e+06,0
1.08624e+06,0
1.0863e+06,0
1.08636e+06,0
1.08642e+06,0
1.08648e+06,0
1.08654e+06,0
1.0866e+06,0
1.08666e+06,0
1.08672e+06,0
1.08678e+06,0
1.08684e+06,0
1.0869e+06,0
1.08696e+06,0
1.08702e+06,0
1.08708e+06,0
1.08714e+06,0
1.0872e+06,0
1.08726e+06,0
1.08732e+06,0
1.08738e+06,0
1.08744e+06,0
1.0875e+06,0
1.08756e+06,0
1.08762e+06,0
1.08768e+06,0
1.08774e+06,0
1.0878e+06,0
1.08786e+06,0
1.08792e+06,0
1.08798e+06,0
1.08804e+06,0
1.0881e+06,0
1.08816e+06,0
1.08822e+06,0
1.08828e+06,0
1.08834e+06,0
1.0884e+06,0
1.08846e+06,0
1.08852e+06,0
1.08858e+06,0
1.08864e+06,0
1.0887e+06,0
1.08876e+06,0
1.08882e+06,0
1.08888e+06,0
1.08894e+06,0
1.089e+06,0
1.08906e+06,0
1.08912e+06,0
1.08918e+06,0
1.08924e+06,0
1.0893e+06,0
1.08936e+06,0
1.08942e+06,0
1.08948e+06,0
1.08954e+06,0
1.0896e+06,0
1.08966e+06,0
1.08972e+06,0
1.08978e+06,0
1.08984e+06,0
1.0899e+06,0
1.08996e+06,0
1.09002e+06,0
1.09008e+06,0
1.09014e+06,0
1.0902e+06,0
1.09026e+06,0
1.09032e+06,0
1.09038e+06,0
1.09044e+06,0
1.0905e+06,0
1.09056e+06,0
1.09062e+06,0
1.09068e+06,0
1.09074e+06,0
1.0908e+06,0
1.09086e+06,0
1.09092e+06,0
1.09098e+06,0
1.09104e+06,0
1.0911e+06,0
1.09116e+06,0
1.09122e+06,0
1.09128e+06,0
1.09134e+06,0
1.0914e+06,0
1.09146e+06,0
1.09152e+06,0
1.09158e+06,0
1.09164e+06,0
1.0917e+06,0
1.09176e+06,0
1.09182e+06,0
1.09188e+06,0
1.09194e+06,0
1.092e+06,0
1.09206e+06,0
1.09212e+06,0
1.09218e+06,0
1.09224e+06,0
1.0923e+06,0
1.09236e+06,0
1.09242e+06,0
1.09248e+06,0
1.09254e+06,0
1.0926e+06,0
1.09266e+06,0
1.09272e+06,0
1.09278e+06,0
1.09284e+06,0
1.0929e+06,0
1.09296e+06,0
1.09302e+06,0
1.09308e+06,0
1.09314e+06,0
1.0932e+06,0
1.09326e+06,0
1.09332e+06,0
1.09338e+06,0
1.09344e+06,0
1.0935e+06,0
1.09356e+06,0
1.09362e+06,0
1.09368e+06,0
1.09374e+06,0
1.0938e+06,0
1.09386e+06,0
1.09392e+06,0
1.09398e+06,0
1.09404e+06,0
1.0941e+06,0
1.09416e+06,0
1.09422e+06,0
1.09428e+06,0
1.09434e+06,0
1.0944e+06,0
1.09446e+06,0
1.09452e+06,0
1.09458e+06,0
1.09464e+06,0
1.0947e+06,0
1.09476e+06,0
1.09482e+06,0
1.09488e+06,0
1.09494e+06,0
1.095e+06,0
1.09506e+06,0
1.09512e+06,0
1.09518e+06,0
1.09524e+06,0
1.0953e+06,0
1.09536e+06,0
1.09542e+06,0
1.09548e+06,0
1.09554e+06,0
1.0956e+06,0
1.09566e+06,0
1.09572e+06,0
1.09578e+06,0
1.09584e+06,0
1.0959e+06,0
1.09596e+06,0
1.09602e+06,0
1.09608e+06,0
1.09614e+06,0
1.0962e+06,0
1.09626e+06,0
1.09632e+06,0
1.09638e+06,0
1.09644e+06,0
1.0965e+06,0
1.09656e+06,0
1.09662e+06,0
1.09668e+06,0
1.09674e+06,0
1.0968e+06,0
1.09686e+06,0
1.09692e+06,0
1.09698e+06,0
1.09704e+06,0
1.0971e+06,0
1.09716e+06,0
